scenario,sample_size,s_factor,value_f
chen2,400,79.0,5.7838845547
chen2,400,79.0,5.42268769147
chen2,400,79.0,5.66291512502
chen2,400,79.0,5.42556351394
chen2,400,79.0,5.32119398096
chen2,400,79.0,5.69745599511
chen2,400,79.0,5.67564640368
chen2,400,79.0,5.47539838797
chen2,400,79.0,5.42353883778
chen2,400,79.0,5.58207249779
chen2,400,79.0,5.62397357022
chen2,400,79.0,5.77471989021
chen2,400,79.0,5.3009818793
chen2,400,79.0,5.48267347825
chen2,400,79.0,5.60478190866
chen2,400,79.0,5.82845337409
chen2,400,79.0,5.90108136046
chen2,400,79.0,5.52152937362
chen2,400,79.0,5.37438073009
chen2,400,79.0,5.95599927221
chen2,400,79.0,5.73536086667
chen2,400,79.0,5.44872382446
chen2,400,79.0,5.505472553
chen2,400,79.0,5.84701322081
chen2,400,79.0,5.70074824627
chen2,400,79.0,5.31881379795
chen2,400,79.0,5.74603627715
chen2,400,79.0,4.97096495669
chen2,400,79.0,5.7141077023
chen2,400,79.0,5.55148061481
chen2,400,79.0,5.40383552296
chen2,400,79.0,5.50441547064
chen2,400,79.0,5.35107685871
chen2,400,79.0,5.34122258382
chen2,400,79.0,5.6199499681
chen2,400,79.0,5.5411107312
chen2,400,79.0,5.47420183323
chen2,400,79.0,5.65719515394
chen2,400,79.0,5.76409200741
chen2,400,80.0,5.63488936222
chen2,400,80.0,5.68109848655
chen2,400,80.0,5.58596891248
chen2,400,80.0,5.99580715808
chen2,400,80.0,5.37375865926
chen2,400,80.0,5.56611416019
chen2,400,80.0,5.47975734952
chen2,400,80.0,5.35681080714
chen2,400,80.0,5.36533110764
chen2,400,80.0,5.72012998312
chen2,400,80.0,5.9636488902
chen2,400,80.0,5.78541328792
chen2,400,80.0,5.42524972156
chen2,400,80.0,5.66227322633
chen2,400,80.0,5.42812370111
chen2,400,80.0,5.32119398096
chen2,400,80.0,5.69489717177
chen2,400,80.0,5.68019632108
chen2,400,80.0,5.47485290046
chen2,400,80.0,5.42481883903
chen2,400,80.0,5.58079113828
chen2,400,80.0,5.62653214138
chen2,400,80.0,5.77279598228
chen2,400,80.0,5.30353638882
chen2,400,80.0,5.48094707733
chen2,400,80.0,5.60414306667
chen2,400,80.0,5.82653407299
chen2,400,80.0,5.90235967449
chen2,400,80.0,5.52605385331
chen2,400,80.0,5.37758194416
chen2,400,80.0,5.95472162941
chen2,400,80.0,5.73472029141
chen2,400,80.0,5.45143974383
chen2,400,80.0,5.50865601279
chen2,400,80.0,5.84701322081
chen2,400,80.0,5.70010692494
chen2,400,80.0,5.32147078442
chen2,400,80.0,5.74309558174
chen2,400,80.0,4.97672907291
chen2,400,80.0,5.7126320107
chen2,400,80.0,5.54968815831
chen2,400,80.0,5.40360914048
chen2,400,80.0,5.50314375264
chen2,400,80.0,5.35107685871
chen2,400,80.0,5.34186263055
chen2,400,80.0,5.61931132236
chen2,400,80.0,5.54303215443
chen2,400,80.0,5.47292588841
chen2,400,80.0,5.65717415617
chen2,400,80.0,5.76344960159
chen2,400,81.0,5.63617199176
chen2,400,81.0,5.68045777505
chen2,400,81.0,5.58489840204
chen2,400,81.0,5.99773110233
chen2,400,81.0,5.37539466289
chen2,400,81.0,5.56700614474
chen2,400,81.0,5.48487635341
chen2,400,81.0,5.36064936101
chen2,400,81.0,5.36596797442
chen2,400,81.0,5.71886030623
chen2,400,81.0,5.96130805876
chen2,400,81.0,5.78499572544
chen2,400,81.0,5.42375531432
chen2,400,81.0,5.66163132763
chen2,400,81.0,5.43196851636
chen2,400,81.0,5.31991924933
chen2,400,81.0,5.692616076
chen2,400,81.0,5.68074142551
chen2,400,81.0,5.47492232431
chen2,400,81.0,5.42289883715
chen2,400,81.0,5.58079113828
chen2,400,81.0,5.62845106975
chen2,400,81.0,5.77471989021
chen2,400,81.0,5.30879750975
chen2,400,81.0,5.48023003736
chen2,400,81.0,5.60350422468
chen2,400,81.0,5.82336900277
chen2,400,81.0,5.90218965072
chen2,400,81.0,5.53375351787
chen2,400,81.0,5.38078315823
chen2,400,81.0,5.95472162941
chen2,400,81.0,5.73600144193
chen2,400,81.0,5.45079851245
chen2,400,81.0,5.51250330163
chen2,400,81.0,5.84701322081
chen2,400,81.0,5.70203088892
chen2,400,81.0,5.32468280451
chen2,400,81.0,5.74117280743
chen2,400,81.0,4.97800998763
chen2,400,81.0,5.71070653394
chen2,400,81.0,5.54922352839
chen2,400,81.0,5.40234480727
chen2,400,81.0,5.50377961164
chen2,400,81.0,5.35362248951
chen2,400,81.0,5.34319373747
chen2,400,81.0,5.61867267661
chen2,400,81.0,5.54322476987
chen2,400,81.0,5.47420183323
chen2,400,81.0,5.65525078562
chen2,400,81.0,5.76344960159
chen2,400,82.0,5.63681330654
chen2,400,82.0,5.680879983
chen2,400,82.0,5.58471818854
chen2,400,82.0,5.99901373183
chen2,400,82.0,5.3773160577
chen2,400,82.0,5.56828387138
chen2,400,82.0,5.48871560632
chen2,400,82.0,5.36000960203
chen2,400,82.0,5.36787857474
chen2,400,82.0,5.71822546778
chen2,400,82.0,5.96462205601
chen2,400,82.0,5.78563815967
chen2,400,82.0,5.42466807886
chen2,400,82.0,5.66291512502
chen2,400,82.0,5.43426255448
chen2,400,82.0,5.31991924933
chen2,400,82.0,5.69005725267
chen2,400,82.0,5.6814586587
chen2,400,82.0,5.47342368767
chen2,400,82.0,5.42225883653
chen2,400,82.0,5.57887765005
chen2,400,82.0,5.62845106975
chen2,400,82.0,5.77471989021
chen2,400,82.0,5.31056317781
chen2,400,82.0,5.48151159365
chen2,400,82.0,5.60094885672
chen2,400,82.0,5.82327595727
chen2,400,82.0,5.90282880774
chen2,400,82.0,5.53816358136
chen2,400,82.0,5.38206364386
chen2,400,82.0,5.95599927221
chen2,400,82.0,5.73600144193
chen2,400,82.0,5.45143974383
chen2,400,82.0,5.52022750738
chen2,400,82.0,5.84444793369
chen2,400,82.0,5.70170762521
chen2,400,82.0,5.32903485193
chen2,400,82.0,5.73989095788
chen2,400,82.0,4.98229773216
chen2,400,82.0,5.71199018512
chen2,400,82.0,5.54818505374
chen2,400,82.0,5.39785721842
chen2,400,82.0,5.50314375264
chen2,400,82.0,5.35363959772
chen2,400,82.0,5.34377751813
chen2,400,82.0,5.62031949289
chen2,400,82.0,5.54450571869
chen2,400,82.0,5.47276517516
chen2,400,82.0,5.65332741508
chen2,400,82.0,5.76152238412
chen2,400,83.0,5.63617199176
chen2,400,83.0,5.67959856
chen2,400,83.0,5.58378833712
chen2,400,83.0,5.99825899944
chen2,400,83.0,5.3792374525
chen2,400,83.0,5.56578369992
chen2,400,83.0,5.4927025817
chen2,400,83.0,5.35933533021
chen2,400,83.0,5.36724170797
chen2,400,83.0,5.717903057
chen2,400,83.0,5.96718636218
chen2,400,83.0,5.78435329121
chen2,400,83.0,5.42327996475
chen2,400,83.0,5.66227322633
chen2,400,83.0,5.43920558529
chen2,400,83.0,5.31855817568
chen2,400,83.0,5.69139761447
chen2,400,83.0,5.68279101845
chen2,400,83.0,5.47403001102
chen2,400,83.0,5.42465251128
chen2,400,83.0,5.57760199123
chen2,400,83.0,5.629778075
chen2,400,83.0,5.77664379815
chen2,400,83.0,5.3169494516
chen2,400,83.0,5.48279314995
chen2,400,83.0,5.60067743273
chen2,400,83.0,5.82327595727
chen2,400,83.0,5.90218965072
chen2,400,83.0,5.54137177492
chen2,400,83.0,5.38526485792
chen2,400,83.0,5.957276915
chen2,400,83.0,5.73553038774
chen2,400,83.0,5.4483363923
chen2,400,83.0,5.5238417309
chen2,400,83.0,5.8438066119
chen2,400,83.0,5.70219274482
chen2,400,83.0,5.331604468
chen2,400,83.0,5.7373272588
chen2,400,83.0,4.98550001895
chen2,400,83.0,5.71199018512
chen2,400,83.0,5.54690013962
chen2,400,83.0,5.39529288194
chen2,400,83.0,5.50314375264
chen2,400,83.0,5.35976820738
chen2,400,83.0,5.34505761158
chen2,400,83.0,5.61840355566
chen2,400,83.0,5.54642714191
chen2,400,83.0,5.47276517516
chen2,400,83.0,5.65460966211
chen2,400,83.0,5.76152238412
chen2,400,84.0,5.63488936222
chen2,400,84.0,5.67879244462
chen2,400,84.0,5.58569350977
chen2,400,84.0,5.99761768469
chen2,400,84.0,5.37874073477
chen2,400,84.0,5.56578369992
chen2,400,84.0,5.49654183462
chen2,400,84.0,5.36381364306
chen2,400,84.0,5.36851544152
chen2,400,84.0,5.71607875401
chen2,400,84.0,5.97224827684
chen2,400,84.0,5.78371085697
chen2,400,84.0,5.4245609798
chen2,400,84.0,5.66227322633
chen2,400,84.0,5.44246891813
chen2,400,84.0,5.31855817568
chen2,400,84.0,5.69139761447
chen2,400,84.0,5.68279101845
chen2,400,84.0,5.47210583421
chen2,400,84.0,5.42356592549
chen2,400,84.0,5.57760199123
chen2,400,84.0,5.63295626947
chen2,400,84.0,5.77471989021
chen2,400,84.0,5.31942043416
chen2,400,84.0,5.47984283783
chen2,400,84.0,5.60041608053
chen2,400,84.0,5.82455549134
chen2,400,84.0,5.90091133668
chen2,400,84.0,5.54448161472
chen2,400,84.0,5.38590510074
chen2,400,84.0,5.95778829568
chen2,400,84.0,5.73401772932
chen2,400,84.0,5.44913682288
chen2,400,84.0,5.52640659013
chen2,400,84.0,5.84316529012
chen2,400,84.0,5.69898613818
chen2,400,84.0,5.33931331622
chen2,400,84.0,5.73796818357
chen2,400,84.0,4.98327132411
chen2,400,84.0,5.70813923159
chen2,400,84.0,5.54530474969
chen2,400,84.0,5.39239555295
chen2,400,84.0,5.50377961164
chen2,400,84.0,5.36104102278
chen2,400,84.0,5.34441756485
chen2,400,84.0,5.6190422014
chen2,400,84.0,5.54898903954
chen2,400,84.0,5.47212720276
chen2,400,84.0,5.65268629157
chen2,400,84.0,5.76152238412
chen2,400,85.0,5.63301942271
chen2,400,85.0,5.67879244462
chen2,400,85.0,5.58378833712
chen2,400,85.0,5.99610590435
chen2,400,85.0,5.3800199587
chen2,400,85.0,5.56450033775
chen2,400,85.0,5.49856051787
chen2,400,85.0,5.36379178309
chen2,400,85.0,5.37045835978
chen2,400,85.0,5.71480907711
chen2,400,85.0,5.97386616273
chen2,400,85.0,5.78242598851
chen2,400,85.0,5.42481811007
chen2,400,85.0,5.66227322633
chen2,400,85.0,5.44374901172
chen2,400,85.0,5.31919554149
chen2,400,85.0,5.68947849697
chen2,400,85.0,5.68281240911
chen2,400,85.0,5.47338861875
chen2,400,85.0,5.42164592361
chen2,400,85.0,5.57823982064
chen2,400,85.0,5.63778730037
chen2,400,85.0,5.77407858757
chen2,400,85.0,5.32644533533
chen2,400,85.0,5.47407583452
chen2,400,85.0,5.60105492252
chen2,400,85.0,5.82327595727
chen2,400,85.0,5.90218965072
chen2,400,85.0,5.54733653629
chen2,400,85.0,5.39038680043
chen2,400,85.0,5.95865895537
chen2,400,85.0,5.73465830458
chen2,400,85.0,5.44585503668
chen2,400,85.0,5.52768901975
chen2,400,85.0,5.840600003
chen2,400,85.0,5.70091010216
chen2,400,85.0,5.34494236936
chen2,400,85.0,5.73668633403
chen2,400,85.0,4.98566753111
chen2,400,85.0,5.70813923159
chen2,400,85.0,5.54594720675
chen2,400,85.0,5.38983121647
chen2,400,85.0,5.50314375264
chen2,400,85.0,5.3602085712
chen2,400,85.0,5.34482243886
chen2,400,85.0,5.61776490991
chen2,400,85.0,5.55026998835
chen2,400,85.0,5.47276517516
chen2,400,85.0,5.65204516806
chen2,400,85.0,5.7608799783
chen2,400,86.0,5.63301942271
chen2,400,86.0,5.67879244462
chen2,400,86.0,5.58696362487
chen2,400,86.0,5.99867116335
chen2,400,86.0,5.38252562968
chen2,400,86.0,5.56386147444
chen2,400,86.0,5.49947003353
chen2,400,86.0,5.36293358322
chen2,400,86.0,5.369821493
chen2,400,86.0,5.71290456177
chen2,400,86.0,5.97771262199
chen2,400,86.0,5.78340187882
chen2,400,86.0,5.4254586176
chen2,400,86.0,5.66227322633
chen2,400,86.0,5.44694924568
chen2,400,86.0,5.31792080986
chen2,400,86.0,5.68875330325
chen2,400,86.0,5.68690988183
chen2,400,86.0,5.47274722648
chen2,400,86.0,5.42292592486
chen2,400,86.0,5.57639606532
chen2,400,86.0,5.63906658595
chen2,400,86.0,5.77343728492
chen2,400,86.0,5.33028022919
chen2,400,86.0,5.47260765144
chen2,400,86.0,5.60169376451
chen2,400,86.0,5.81879469516
chen2,400,86.0,5.90346796476
chen2,400,86.0,5.55538498854
chen2,400,86.0,5.3935880145
chen2,400,86.0,5.95802013398
chen2,400,86.0,5.73465830458
chen2,400,86.0,5.44318050763
chen2,400,86.0,5.52897144936
chen2,400,86.0,5.84086383837
chen2,400,86.0,5.70167559985
chen2,400,86.0,5.3452053296
chen2,400,86.0,5.73604540925
chen2,400,86.0,4.98765582413
chen2,400,86.0,5.70942288277
chen2,400,86.0,5.54658966381
chen2,400,86.0,5.39046806985
chen2,400,86.0,5.50123617563
chen2,400,86.0,5.36105503432
chen2,400,86.0,5.34610253231
chen2,400,86.0,5.61776490991
chen2,400,86.0,5.5510858508
chen2,400,86.0,5.47355827163
chen2,400,86.0,5.65255036723
chen2,400,86.0,5.76023757248
chen2,400,87.0,5.62983358205
chen2,400,87.0,5.67943315612
chen2,400,87.0,5.58832019134
chen2,400,87.0,5.99995379285
chen2,400,87.0,5.38508748942
chen2,400,87.0,5.56301576576
chen2,400,87.0,5.50372388164
chen2,400,87.0,5.36561913174
chen2,400,87.0,5.36791089267
chen2,400,87.0,5.7102328957
chen2,400,87.0,5.97578939236
chen2,400,87.0,5.78083214189
chen2,400,87.0,5.42802064769
chen2,400,87.0,5.66291512502
chen2,400,87.0,5.4506902809
chen2,400,87.0,5.31728344405
chen2,400,87.0,5.68992835028
chen2,400,87.0,5.68882964762
chen2,400,87.0,5.46961268877
chen2,400,87.0,5.42266670031
chen2,400,87.0,5.57839695016
chen2,400,87.0,5.6414040813
chen2,400,87.0,5.77407858757
chen2,400,87.0,5.3360278756
chen2,400,87.0,5.46996834211
chen2,400,87.0,5.6023326065
chen2,400,87.0,5.82007422923
chen2,400,87.0,5.90341145419
chen2,400,87.0,5.56173662514
chen2,400,87.0,5.39486850013
chen2,400,87.0,5.95764396486
chen2,400,87.0,5.73337715406
chen2,400,87.0,5.43740942522
chen2,400,87.0,5.53627528567
chen2,400,87.0,5.84086383837
chen2,400,87.0,5.70424088517
chen2,400,87.0,5.34777494567
chen2,400,87.0,5.73412263494
chen2,400,87.0,4.99306516352
chen2,400,87.0,5.70878105718
chen2,400,87.0,5.54594720675
chen2,400,87.0,5.38804070518
chen2,400,87.0,5.50123617563
chen2,400,87.0,5.36292069328
chen2,400,87.0,5.34671602827
chen2,400,87.0,5.61858489734
chen2,400,87.0,5.55172632521
chen2,400,87.0,5.47189062082
chen2,400,87.0,5.65383261426
chen2,400,87.0,5.76152238412
chen2,400,88.0,5.62790963773
chen2,400,88.0,5.67879244462
chen2,400,88.0,5.58674871452
chen2,400,88.0,6.0005951076
chen2,400,88.0,5.38316609461
chen2,400,88.0,5.56256102296
chen2,400,88.0,5.5052665956
chen2,400,88.0,5.36307847288
chen2,400,88.0,5.36663715912
chen2,400,88.0,5.7102328957
chen2,400,88.0,5.97707154545
chen2,400,88.0,5.77992834725
chen2,400,88.0,5.43046527423
chen2,400,88.0,5.66273107273
chen2,400,88.0,5.45293957915
chen2,400,88.0,5.31600871242
chen2,400,88.0,5.68864893862
chen2,400,88.0,5.69138933533
chen2,400,88.0,5.46677128031
chen2,400,88.0,5.42305486269
chen2,400,88.0,5.57801701772
chen2,400,88.0,5.64503138922
chen2,400,88.0,5.77536119286
chen2,400,88.0,5.33730513036
chen2,400,88.0,5.47073968066
chen2,400,88.0,5.60141977867
chen2,400,88.0,5.81815492813
chen2,400,88.0,5.90046183655
chen2,400,88.0,5.56698887854
chen2,400,88.0,5.40063068545
chen2,400,88.0,5.95764396486
chen2,400,88.0,5.73658003037
chen2,400,88.0,5.43486534534
chen2,400,88.0,5.54428881137
chen2,400,88.0,5.8407196897
chen2,400,88.0,5.70488220649
chen2,400,88.0,5.35484138987
chen2,400,88.0,5.73155893585
chen2,400,88.0,4.9932743675
chen2,400,88.0,5.70878105718
chen2,400,88.0,5.54658966381
chen2,400,88.0,5.38310194576
chen2,400,88.0,5.50060031663
chen2,400,88.0,5.36482991638
chen2,400,88.0,5.34671602827
chen2,400,88.0,5.61707238132
chen2,400,88.0,5.55300727402
chen2,400,88.0,5.47259348632
chen2,400,88.0,5.65319149075
chen2,400,88.0,5.76152238412
chen2,400,89.0,5.62534437863
chen2,400,89.0,5.67896157737
chen2,400,89.0,5.58707257047
chen2,400,89.0,6.00177667259
chen2,400,89.0,5.38614450803
chen2,400,89.0,5.56192215964
chen2,400,89.0,5.50782609755
chen2,400,89.0,5.36147752564
chen2,400,89.0,5.36791089267
chen2,400,89.0,5.7076935419
chen2,400,89.0,5.97728192498
chen2,400,89.0,5.78121321572
chen2,400,89.0,5.42918425919
chen2,400,89.0,5.66208917404
chen2,400,89.0,5.4512793218
chen2,400,89.0,5.31473398079
chen2,400,89.0,5.68881314221
chen2,400,89.0,5.69502160342
chen2,400,89.0,5.46126323807
chen2,400,89.0,5.42433486394
chen2,400,89.0,5.57626452378
chen2,400,89.0,5.64249554964
chen2,400,89.0,5.77274689266
chen2,400,89.0,5.34124845495
chen2,400,89.0,5.46753578993
chen2,400,89.0,5.59886441071
chen2,400,89.0,5.81623562703
chen2,400,89.0,5.89982267953
chen2,400,89.0,5.56911456193
chen2,400,89.0,5.4031916567
chen2,400,89.0,5.95747367995
chen2,400,89.0,5.73658003037
chen2,400,89.0,5.43550459083
chen2,400,89.0,5.54930570635
chen2,400,89.0,5.83976523002
chen2,400,89.0,5.70616484915
chen2,400,89.0,5.3561261979
chen2,400,89.0,5.72929493791
chen2,400,89.0,4.99216274147
chen2,400,89.0,5.70685558042
chen2,400,89.0,5.54530474969
chen2,400,89.0,5.38182116201
chen2,400,89.0,5.50060031663
chen2,400,89.0,5.36419350868
chen2,400,89.0,5.34479588809
chen2,400,89.0,5.6138791526
chen2,400,89.0,5.55620964606
chen2,400,89.0,5.4700415967
chen2,400,89.0,5.65190924372
chen2,400,89.0,5.76216478995
chen2,400,90.0,5.62598569341
chen2,400,90.0,5.67896157737
chen2,400,90.0,5.58816294176
chen2,400,90.0,6.00177667259
chen2,400,90.0,5.38582430532
chen2,400,90.0,5.56426567104
chen2,400,90.0,5.50716210739
chen2,400,90.0,5.35897691591
chen2,400,90.0,5.36663715912
chen2,400,90.0,5.70578902656
chen2,400,90.0,5.98037272802
chen2,400,90.0,5.77937605696
chen2,400,90.0,5.43622984194
chen2,400,90.0,5.66273107273
chen2,400,90.0,5.45639969615
chen2,400,90.0,5.31473398079
chen2,400,90.0,5.69201167138
chen2,400,90.0,5.69734919273
chen2,400,90.0,5.45619327704
chen2,400,90.0,5.42305486269
chen2,400,90.0,5.57684141599
chen2,400,90.0,5.64319838769
chen2,400,90.0,5.77338819531
chen2,400,90.0,5.34942925799
chen2,400,90.0,5.47003198787
chen2,400,90.0,5.59864213435
chen2,400,90.0,5.81495609297
chen2,400,90.0,5.89807664965
chen2,400,90.0,5.57463744739
chen2,400,90.0,5.40314659195
chen2,400,90.0,5.95747367995
chen2,400,90.0,5.73593945511
chen2,400,90.0,5.4316649422
chen2,400,90.0,5.55379421
chen2,400,90.0,5.8395992881
chen2,400,90.0,5.70680617048
chen2,400,90.0,5.35998062201
chen2,400,90.0,5.72865401314
chen2,400,90.0,4.99585020254
chen2,400,90.0,5.70493010366
chen2,400,90.0,5.54625788708
chen2,400,90.0,5.37925682553
chen2,400,90.0,5.49996445763
chen2,400,90.0,5.36355710098
chen2,400,90.0,5.34354946104
chen2,400,90.0,5.61457489039
chen2,400,90.0,5.55556917166
chen2,400,90.0,5.4700415967
chen2,400,90.0,5.65126812021
chen2,400,90.0,5.7628501061
chen2,400,91.0,5.62399311353
chen2,400,91.0,5.67960228887
chen2,400,91.0,5.58724597408
chen2,400,91.0,6.00113535784
chen2,400,91.0,5.3861952218
chen2,400,91.0,5.56426567104
chen2,400,91.0,5.50403067421
chen2,400,91.0,5.36006810787
chen2,400,91.0,5.37014731451
chen2,400,91.0,5.70388451121
chen2,400,91.0,5.98304588105
chen2,400,91.0,5.77873362273
chen2,400,91.0,5.43647411664
chen2,400,91.0,5.66401487012
chen2,400,91.0,5.46234067487
chen2,400,91.0,5.31442089374
chen2,400,91.0,5.69026320336
chen2,400,91.0,5.70166290489
chen2,400,91.0,5.45383554523
chen2,400,91.0,5.42288680521
chen2,400,91.0,5.57677461648
chen2,400,91.0,5.64804904339
chen2,400,91.0,5.77274822366
chen2,400,91.0,5.35539110904
chen2,400,91.0,5.46875043157
chen2,400,91.0,5.59864213435
chen2,400,91.0,5.81303679187
chen2,400,91.0,5.89807664965
chen2,400,91.0,5.58251984212
chen2,400,91.0,5.40826853446
chen2,400,91.0,5.95619603715
chen2,400,91.0,5.73658003037
chen2,400,91.0,5.4328178883
chen2,400,91.0,5.560885863
chen2,400,91.0,5.83895796632
chen2,400,91.0,5.70829449939
chen2,400,91.0,5.36151726652
chen2,400,91.0,5.72993586268
chen2,400,91.0,4.99834044693
chen2,400,91.0,5.7030046269
chen2,400,91.0,5.54561543002
chen2,400,91.0,5.37944701267
chen2,400,91.0,5.50128832078
chen2,400,91.0,5.36419350868
chen2,400,91.0,5.34290941432
chen2,400,91.0,5.61567779696
chen2,400,91.0,5.55749059488
chen2,400,91.0,5.46954443351
chen2,400,91.0,5.64998587318
chen2,400,91.0,5.76028048281
chen2,400,92.0,5.62030496552
chen2,400,92.0,5.67575801988
chen2,400,92.0,5.58581945798
chen2,400,92.0,5.99959766612
chen2,400,92.0,5.38517719972
chen2,400,92.0,5.56490453436
chen2,400,92.0,5.50277235988
chen2,400,92.0,5.36010844555
chen2,400,92.0,5.36817939072
chen2,400,92.0,5.70134515742
chen2,400,92.0,5.9849871545
chen2,400,92.0,5.77828748493
chen2,400,92.0,5.43676062332
chen2,400,92.0,5.66337297143
chen2,400,92.0,5.47066128318
chen2,400,92.0,5.31378352793
chen2,400,92.0,5.68514555669
chen2,400,92.0,5.70486251454
chen2,400,92.0,5.45388740132
chen2,400,92.0,5.42426285364
chen2,400,92.0,5.57677461648
chen2,400,92.0,5.65060761454
chen2,400,92.0,5.77338952631
chen2,400,92.0,5.36305137749
chen2,400,92.0,5.46706984124
chen2,400,92.0,5.59991981833
chen2,400,92.0,5.81303679187
chen2,400,92.0,5.89867741907
chen2,400,92.0,5.59278606153
chen2,400,92.0,5.41146974853
chen2,400,92.0,5.95811250134
chen2,400,92.0,5.73914233141
chen2,400,92.0,5.4318782204
chen2,400,92.0,5.56601558146
chen2,400,92.0,5.83895796632
chen2,400,92.0,5.71155347449
chen2,400,92.0,5.36544663249
chen2,400,92.0,5.7273721636
chen2,400,92.0,5.00154273372
chen2,400,92.0,5.70072398406
chen2,400,92.0,5.54565906979
chen2,400,92.0,5.37963331947
chen2,400,92.0,5.50247272034
chen2,400,92.0,5.36801195489
chen2,400,92.0,5.34255115761
chen2,400,92.0,5.61503915121
chen2,400,92.0,5.56128745562
chen2,400,92.0,5.47209632313
chen2,400,92.0,5.64678025561
chen2,400,92.0,5.75975024914
chen2,400,93.0,5.61569970427
chen2,400,93.0,5.67510059111
chen2,400,93.0,5.58581945798
chen2,400,93.0,5.99896514248
chen2,400,93.0,5.3870084017
chen2,400,93.0,5.56675811752
chen2,400,93.0,5.50921059355
chen2,400,93.0,5.36082073323
chen2,400,93.0,5.36690565717
chen2,400,93.0,5.70324967276
chen2,400,93.0,5.98610895006
chen2,400,93.0,5.77901859758
chen2,400,93.0,5.43634877126
chen2,400,93.0,5.66337297143
chen2,400,93.0,5.47826170309
chen2,400,93.0,5.3125087963
chen2,400,93.0,5.68194116613
chen2,400,93.0,5.70806212418
chen2,400,93.0,5.45128106565
chen2,400,93.0,5.42298285239
chen2,400,93.0,5.57593174599
chen2,400,93.0,5.65303420797
chen2,400,93.0,5.77403082895
chen2,400,93.0,5.37066287887
chen2,400,93.0,5.46626260827
chen2,400,93.0,5.60055866032
chen2,400,93.0,5.81130011337
chen2,400,93.0,5.89803826205
chen2,400,93.0,5.60015251543
chen2,400,93.0,5.41700803466
chen2,400,93.0,5.95491839435
chen2,400,93.0,5.74221176729
chen2,400,93.0,5.43068429549
chen2,400,93.0,5.57611740812
chen2,400,93.0,5.83930746162
chen2,400,93.0,5.71327664188
chen2,400,93.0,5.36788138655
chen2,400,93.0,5.7273721636
chen2,400,93.0,5.0045083967
chen2,400,93.0,5.70026691805
chen2,400,93.0,5.54180432743
chen2,400,93.0,5.37630329576
chen2,400,93.0,5.50343271453
chen2,400,93.0,5.37218649647
chen2,400,93.0,5.34063101743
chen2,400,93.0,5.61503915121
chen2,400,93.0,5.56192793002
chen2,400,93.0,5.47209632313
chen2,400,93.0,5.64537011462
chen2,400,93.0,5.75975024914
chen2,400,94.0,5.61441707473
chen2,400,94.0,5.67510059111
chen2,400,94.0,5.58407997804
chen2,400,94.0,5.99705123194
chen2,400,94.0,5.39056320835
chen2,400,94.0,5.57059129743
chen2,400,94.0,5.51057957854
chen2,400,94.0,5.35863855765
chen2,400,94.0,5.36244758974
chen2,400,94.0,5.70253280722
chen2,400,94.0,5.99017761228
chen2,400,94.0,5.77966103181
chen2,400,94.0,5.43462910089
chen2,400,94.0,5.66273107273
chen2,400,94.0,5.48424611331
chen2,400,94.0,5.31077907646
chen2,400,94.0,5.68066175446
chen2,400,94.0,5.71114370087
chen2,400,94.0,5.45359602064
chen2,400,94.0,5.42234285176
chen2,400,94.0,5.57465608718
chen2,400,94.0,5.65629139666
chen2,400,94.0,5.77338952631
chen2,400,94.0,5.37547596907
chen2,400,94.0,5.4627413624
chen2,400,94.0,5.59928097634
chen2,400,94.0,5.81066034634
chen2,400,94.0,5.89550203251
chen2,400,94.0,5.60670636677
chen2,400,94.0,5.41996987892
chen2,400,94.0,5.95747367995
chen2,400,94.0,5.74349291781
chen2,400,94.0,5.42414463239
chen2,400,94.0,5.58035849947
chen2,400,94.0,5.83866613984
chen2,400,94.0,5.71439893156
chen2,400,94.0,5.37094214475
chen2,400,94.0,5.72480846451
chen2,400,94.0,5.008249171
chen2,400,94.0,5.6976996157
chen2,400,94.0,5.53987695625
chen2,400,94.0,5.37445771997
chen2,400,94.0,5.50470443253
chen2,400,94.0,5.37791416578
chen2,400,94.0,5.33935092398
chen2,400,94.0,5.61479612521
chen2,400,94.0,5.56320887884
chen2,400,94.0,5.47131422774
chen2,400,94.0,5.6459912035
chen2,400,94.0,5.7584654375
chen2,400,95.0,5.61313444518
chen2,400,95.0,5.67638201411
chen2,400,95.0,5.58471503559
chen2,400,95.0,5.99508671447
chen2,400,95.0,5.39174862745
chen2,400,95.0,5.57173000617
chen2,400,95.0,5.50903291742
chen2,400,95.0,5.35664054614
chen2,400,95.0,5.35862638908
chen2,400,95.0,5.70380248411
chen2,400,95.0,5.99230679206
chen2,400,95.0,5.77863262467
chen2,400,95.0,5.43512077289
chen2,400,95.0,5.65887968056
chen2,400,95.0,5.49064658124
chen2,400,95.0,5.30889372712
chen2,400,95.0,5.67810293113
chen2,400,95.0,5.71622299508
chen2,400,95.0,5.45264408401
chen2,400,95.0,5.42254003902
chen2,400,95.0,5.57230485297
chen2,400,95.0,5.66000782434
chen2,400,95.0,5.76954171043
chen2,400,95.0,5.38764158089
chen2,400,95.0,5.45761513723
chen2,400,95.0,5.5954479244
chen2,400,95.0,5.80900238184
chen2,400,95.0,5.89356574728
chen2,400,95.0,5.61380615647
chen2,400,95.0,5.41932963611
chen2,400,95.0,5.95875132274
chen2,400,95.0,5.74387266815
chen2,400,95.0,5.42135610123
chen2,400,95.0,5.58554299584
